time_stamp,battery_power_kw
2022-05-27 17:15:30.002013+00,17.1
2022-05-27 17:16:00.003798+00,6.1
2022-05-27 17:16:30.00151+00,9.8
2022-05-27 17:17:00.016439+00,-2.8
2022-05-27 17:17:30.001395+00,-5.3
2022-05-27 17:18:00.005039+00,10.5
2022-05-27 17:18:30.001482+00,-3.5
2022-05-27 17:19:00.005437+00,3.8
2022-05-27 17:19:30.001521+00,14.2
2022-05-27 17:20:00.014897+00,-5.8
2022-05-27 17:20:30.00201+00,14.2
2022-05-27 17:21:00.001965+00,7.8
2022-05-27 17:21:30.003487+00,2.1
2022-05-27 17:22:00.006367+00,-5.7
2022-05-27 17:22:30.001445+00,-3.8
2022-05-27 17:23:00.013945+00,25.8
2022-05-27 17:23:30.002388+00,-1.5
2022-05-27 17:24:00.00225+00,-11.8
2022-05-27 17:24:30.001801+00,1.1
2022-05-27 17:25:00.001902+00,-10.8
2022-05-27 17:25:30.00252+00,6.2
2022-05-27 17:26:00.004101+00,-4.7
2022-05-27 17:26:30.001504+00,0.3
2022-05-27 17:27:00.014574+00,2.6
2022-05-27 17:27:30.00154+00,-2.1
2022-05-27 17:28:00.006035+00,19.8
2022-05-27 17:28:30.001469+00,-18.2
2022-05-27 17:29:00.003756+00,5.2
2022-05-27 17:29:30.001474+00,7.3
2022-05-27 17:30:00.018193+00,-4.6
2022-05-27 17:30:30.002175+00,3.4
2022-05-27 17:31:00.003125+00,5.2
2022-05-27 17:31:30.001665+00,-10.9
2022-05-27 17:32:00.024928+00,-3.1
2022-05-27 17:32:30.002688+00,-9.1
2022-05-27 17:33:00.007908+00,27.8
2022-05-27 17:33:30.001451+00,0.2
2022-05-27 17:34:00.002164+00,8
2022-05-27 17:34:30.001522+00,4.2
2022-05-27 17:35:00.002467+00,-8.4
2022-05-27 17:35:30.004558+00,17.3
2022-05-27 17:36:00.002652+00,-7.7
2022-05-27 17:36:30.001392+00,-2.1
2022-05-27 17:37:00.011265+00,-4.6
2022-05-27 17:37:30.00154+00,7.5
2022-05-27 17:38:00.00216+00,24.7
2022-05-27 17:38:30.001338+00,1.5
2022-05-27 17:39:00.007316+00,1.1
2022-05-27 17:39:30.006007+00,10
2022-05-27 17:40:00.014547+00,5
2022-05-27 17:40:30.00219+00,22
2022-05-27 17:41:00.002752+00,-4.9
2022-05-27 17:41:30.002622+00,-9
2022-05-27 17:42:00.002222+00,-4.2
2022-05-27 17:42:30.003402+00,2.7
2022-05-27 17:43:00.010543+00,19.5
2022-05-27 17:43:30.002613+00,-5.9
2022-05-27 17:44:00.002446+00,12.5
2022-05-27 17:44:30.001556+00,1
2022-05-27 17:45:00.004191+00,-2.2
2022-05-27 17:45:30.00134+00,25.7
2022-05-27 17:46:00.006612+00,3.6
2022-05-27 17:46:30.001629+00,-17.8
2022-05-27 17:47:00.018129+00,-9.3
2022-05-27 17:47:30.001446+00,-12
2022-05-27 17:48:00.002221+00,15.4
2022-05-27 17:48:30.001976+00,-9.6
2022-05-27 17:49:00.014224+00,-7.3
2022-05-27 17:49:30.002115+00,10
2022-05-27 17:50:00.004353+00,3.6
2022-05-27 17:50:30.001657+00,21.7
2022-05-27 17:51:00.015648+00,-1.2
2022-05-27 17:51:30.00219+00,-13.2
2022-05-27 17:52:00.007724+00,2.4
2022-05-27 17:52:30.001517+00,-7.1
2022-05-27 17:53:00.009148+00,15.5
2022-05-27 17:53:30.002606+00,2.7
2022-05-27 17:54:00.002218+00,-1.3
2022-05-27 17:54:30.001476+00,22.9
2022-05-27 17:55:00.001558+00,-3.1
2022-05-27 17:55:30.002226+00,27
2022-05-27 17:56:00.00245+00,-7.7
2022-05-27 17:56:30.001744+00,-1.7
2022-05-27 17:57:00.002006+00,-1.1
2022-05-27 17:57:30.001531+00,-4.4
2022-05-27 17:58:00.019015+00,13.5
2022-05-27 17:58:30.001398+00,-2.6
2022-05-27 17:59:00.002387+00,2.8
2022-05-27 17:59:30.005204+00,9.5
2022-05-27 18:00:00.016894+00,-11.5
2022-05-27 18:00:30.001544+00,20.8
2022-05-27 18:01:00.011525+00,5.1
2022-05-27 18:01:30.001377+00,-20.1
2022-05-27 18:02:00.00802+00,-5.6
2022-05-27 18:02:30.001548+00,1.4
2022-05-27 18:03:00.014014+00,11.6
2022-05-27 18:03:30.002116+00,-21.8
2022-05-27 18:04:00.016183+00,-12.6
2022-05-27 18:04:30.005285+00,20.6
2022-05-27 18:05:00.001589+00,4.6
2022-05-27 18:05:30.002144+00,20.1
2022-05-27 18:06:00.002196+00,4.7
2022-05-27 18:06:30.001619+00,-20.7
2022-05-27 18:07:00.004217+00,22.4
2022-05-27 18:07:30.0015+00,5.2
2022-05-27 18:08:00.006634+00,14
2022-05-27 18:08:30.001497+00,-11.3
2022-05-27 18:09:00.01823+00,-9
2022-05-27 18:09:30.001496+00,7.7
2022-05-27 18:10:00.018379+00,-14.6
2022-05-27 18:10:30.00261+00,20.4
2022-05-27 18:11:00.004952+00,0.4
2022-05-27 18:11:30.001925+00,-10.1
2022-05-27 18:12:00.00271+00,4.9
2022-05-27 18:12:30.001406+00,12.3
2022-05-27 18:13:00.003822+00,0.8
2022-05-27 18:13:30.0015+00,-3.7
2022-05-27 18:14:00.007426+00,-0.8
2022-05-27 18:14:30.001398+00,3.4
2022-05-27 18:15:00.018365+00,8.9
2022-05-27 18:15:30.001423+00,1.7
2022-05-27 18:16:00.009589+00,11.8
2022-05-27 18:16:30.001535+00,-2.2
2022-05-27 18:17:00.002046+00,10.6
2022-05-27 18:17:30.001461+00,2
2022-05-27 18:18:00.015468+00,7.9
2022-05-27 18:18:30.002015+00,-9.5
2022-05-27 18:19:00.018127+00,5.1
2022-05-27 18:19:30.001413+00,-4.5
2022-05-27 18:20:00.009088+00,-3.9
2022-05-27 18:20:30.001612+00,13.8
2022-05-27 18:21:00.002032+00,2.8
2022-05-27 18:21:30.001351+00,-12.3
2022-05-27 18:22:00.008941+00,34.4
2022-05-27 18:22:30.001505+00,11.6
2022-05-27 18:23:00.00302+00,-2.3
2022-05-27 18:23:30.001655+00,-7
2022-05-27 18:24:00.002092+00,-2.6
2022-05-27 18:24:30.001703+00,6.2
2022-05-27 18:25:00.010584+00,-7.2
2022-05-27 18:25:30.001407+00,-2.3
2022-05-27 18:26:00.00898+00,-2.8
2022-05-27 18:26:30.001479+00,-15.4
2022-05-27 18:27:00.022087+00,21.8
2022-05-27 18:27:30.001499+00,-0.5
2022-05-27 18:28:00.006164+00,-1.7
2022-05-27 18:28:30.001631+00,-3.9
2022-05-27 18:29:00.00808+00,7.5
2022-05-27 18:29:30.001516+00,10.7
2022-05-27 18:30:00.00746+00,0.8
2022-05-27 18:30:30.001515+00,-5
2022-05-27 18:31:00.002083+00,-10.9
2022-05-27 18:31:30.003155+00,-5.6
2022-05-27 18:32:00.001795+00,16.9
2022-05-27 18:32:30.001843+00,3.9
2022-05-27 18:33:00.004693+00,3.4
2022-05-27 18:33:30.005985+00,2.1
2022-05-27 18:34:00.016614+00,-14.5
2022-05-27 18:34:30.001543+00,9
2022-05-27 18:35:00.008174+00,9.8
2022-05-27 18:35:30.001403+00,4.6
2022-05-27 18:36:00.010543+00,-3.1
2022-05-27 18:36:30.001482+00,-21
2022-05-27 18:37:00.014084+00,24.8
2022-05-27 18:37:30.001421+00,3.5
2022-05-27 18:38:00.003931+00,-0.6
2022-05-27 18:38:30.001826+00,10.3
2022-05-27 18:39:00.008499+00,-5.3
2022-05-27 18:39:30.00231+00,-4.3
2022-05-27 18:40:00.02122+00,12.7
2022-05-27 18:40:30.001554+00,-7.6
2022-05-27 18:41:00.002189+00,-2.3
2022-05-27 18:41:30.001507+00,-11.5
2022-05-27 18:42:00.007003+00,11.2
2022-05-27 18:42:30.00262+00,0.9
2022-05-27 18:43:00.007254+00,-11.7
2022-05-27 18:43:30.001386+00,1.7
2022-05-27 18:44:00.002136+00,-10.1
2022-05-27 18:44:30.002625+00,16.4
2022-05-27 18:45:00.001985+00,-0.5
2022-05-27 18:45:30.001683+00,5.7
2022-05-27 18:46:00.010452+00,8
2022-05-27 18:46:30.00232+00,-19.1
2022-05-27 18:47:00.015512+00,12.3
2022-05-27 18:47:30.001581+00,-8.1
2022-05-27 18:48:00.023934+00,-8.4
2022-05-27 18:48:30.001423+00,16.4
2022-05-27 18:49:00.017173+00,-11.7
2022-05-27 18:49:30.001895+00,14.7
2022-05-27 18:50:00.011939+00,7.4
2022-05-27 18:50:30.001558+00,5
2022-05-27 18:51:00.002967+00,-6.3
2022-05-27 18:51:30.001587+00,2.7
2022-05-27 18:52:00.007802+00,14.3
2022-05-27 18:52:30.002156+00,2.6
2022-05-27 18:53:00.020035+00,-7.6
2022-05-27 18:53:30.002258+00,2.9
2022-05-27 18:54:00.017135+00,-11
2022-05-27 18:54:30.00145+00,11.2
2022-05-27 18:55:00.002925+00,2
2022-05-27 18:55:30.001488+00,4.5
2022-05-27 18:56:00.018199+00,5.6
2022-05-27 18:56:30.001512+00,7.2
2022-05-27 18:57:00.002034+00,19.1
2022-05-27 18:57:30.00161+00,-1.7
2022-05-27 18:58:00.013995+00,-18.8
2022-05-27 18:58:30.001546+00,5.9
2022-05-27 18:59:00.009718+00,15.8
2022-05-27 18:59:30.002312+00,0.7
2022-05-27 19:00:00.002129+00,-1.7
2022-05-27 19:00:30.001702+00,-12.5
2022-05-27 19:01:00.015909+00,12.8
2022-05-27 19:01:30.001455+00,20.9
2022-05-27 19:02:00.001811+00,26.6
2022-05-27 19:02:30.001628+00,6
2022-05-27 19:03:00.016567+00,-9.6
2022-05-27 19:03:30.008605+00,9.4
2022-05-27 19:04:00.002549+00,-3.4
2022-05-27 19:04:30.006595+00,5.1
2022-05-27 19:05:00.013174+00,13.1
2022-05-27 19:05:30.001474+00,-17
2022-05-27 19:06:00.010979+00,2.3
2022-05-27 19:06:30.001626+00,4.9
2022-05-27 19:07:00.016984+00,26.4
2022-05-27 19:07:30.001669+00,1
2022-05-27 19:08:00.026015+00,-6.4
2022-05-27 19:08:30.001973+00,8.9
2022-05-27 19:09:00.001948+00,3.5
2022-05-27 19:09:30.001553+00,-3.5
2022-05-27 19:10:00.014556+00,9.4
2022-05-27 19:10:30.001541+00,-15.3
2022-05-27 19:11:00.011857+00,6.2
2022-05-27 19:11:30.001498+00,10.7
2022-05-27 19:12:00.001872+00,5.1
2022-05-27 19:12:30.001512+00,-1.7
2022-05-27 19:13:00.011125+00,-8.5
2022-05-27 19:13:30.005855+00,28.6
2022-05-27 19:14:00.003482+00,1.2
2022-05-27 19:14:30.001567+00,-7.1
2022-05-27 19:15:00.001585+00,-3
2022-05-27 19:15:30.001956+00,-6.1
2022-05-27 19:16:00.002523+00,9.5
2022-05-27 19:16:30.00166+00,-3.1
2022-05-27 19:17:00.017098+00,-15.1
2022-05-27 19:17:30.001365+00,-0.1
2022-05-27 19:18:00.002141+00,11.5
2022-05-27 19:18:30.001495+00,12.8
2022-05-27 19:19:00.01582+00,-1.5
2022-05-27 19:19:30.001982+00,-6.5
2022-05-27 19:20:00.001535+00,3.3
2022-05-27 19:20:30.010831+00,-13.9
2022-05-27 19:21:00.022127+00,8.4
2022-05-27 19:21:30.001653+00,2.8
2022-05-27 19:22:00.018371+00,6.5
2022-05-27 19:22:30.001671+00,2.5
2022-05-27 19:23:00.001938+00,-3.2
2022-05-27 19:23:30.001459+00,19.3
2022-05-27 19:24:00.002069+00,3.1
2022-05-27 19:24:30.001408+00,2.4
2022-05-27 19:25:00.002174+00,1.5
2022-05-27 19:25:30.002113+00,-16.9
2022-05-27 19:26:00.01541+00,6
2022-05-27 19:26:30.0026+00,4.1
2022-05-27 19:27:00.018112+00,3
2022-05-27 19:27:30.003363+00,0.9
2022-05-27 19:28:00.011624+00,-16.6
2022-05-27 19:28:30.008372+00,20.1
2022-05-27 19:29:00.012381+00,2.5
2022-05-27 19:29:30.001503+00,3.9
2022-05-27 19:30:00.001881+00,5.1
2022-05-27 19:30:30.001456+00,-17.7
2022-05-27 19:31:00.002967+00,20.6
2022-05-27 19:31:30.001433+00,-2.7
2022-05-27 19:32:00.003236+00,-11.3
2022-05-27 19:32:30.001675+00,-10.4
2022-05-27 19:33:00.01368+00,11.2
2022-05-27 19:33:30.001424+00,19.6
2022-05-27 19:34:00.002806+00,-8.9
2022-05-27 19:34:30.001641+00,-0.2
2022-05-27 19:35:00.00651+00,7.2
2022-05-27 19:35:30.001543+00,-1.6
2022-05-27 19:36:00.00395+00,21.5
2022-05-27 19:36:30.001549+00,4
2022-05-27 19:37:00.003714+00,-5.7
2022-05-27 19:37:30.002744+00,-7.1
2022-05-27 19:38:00.004955+00,-7
2022-05-27 19:38:30.001819+00,23.3
2022-05-27 19:39:00.015126+00,-5.5
2022-05-27 19:39:30.002906+00,-12.4
2022-05-27 19:40:00.011431+00,7.2
2022-05-27 19:40:30.001325+00,-2.8
2022-05-27 19:41:00.001543+00,25.6
2022-05-27 19:41:30.001327+00,10.7
2022-05-27 19:42:00.011435+00,-12.9
2022-05-27 19:42:30.002143+00,-1.6
2022-05-27 19:43:00.01752+00,4.4
2022-05-27 19:43:30.001397+00,12.4
2022-05-27 19:44:00.010598+00,-1.2
2022-05-27 19:44:30.002815+00,-5.7
2022-05-27 19:45:00.001557+00,20.3
2022-05-27 19:45:30.00168+00,4.2
2022-05-27 19:46:00.007027+00,5.9
2022-05-27 19:46:30.003158+00,-1.2
2022-05-27 19:47:00.001352+00,-61.4
2022-05-27 19:47:30.00144+00,-2.6
2022-05-27 19:48:00.002599+00,57.9
2022-05-27 19:48:30.001602+00,11
2022-05-27 19:49:00.002013+00,-3.5
2022-05-27 19:49:30.001752+00,-16.3
2022-05-27 19:50:00.011378+00,16.5
2022-05-27 19:50:30.001487+00,-0.4
2022-05-27 19:51:00.00637+00,-1.5
2022-05-27 19:51:30.002597+00,0.4
2022-05-27 19:52:00.015659+00,5
2022-05-27 19:52:30.001488+00,16.6
2022-05-27 19:53:00.002132+00,-5
2022-05-27 19:53:30.002227+00,-0.4
2022-05-27 19:54:00.013112+00,-2.3
2022-05-27 19:54:30.003406+00,-20.1
2022-05-27 19:55:00.015456+00,16.5
2022-05-27 19:55:30.001505+00,8.3
2022-05-27 19:56:00.001575+00,-1.2
2022-05-27 19:56:30.002063+00,19.5
2022-05-27 19:57:00.012171+00,-9
2022-05-27 19:57:30.001396+00,15.4
2022-05-27 19:58:00.013449+00,8
2022-05-27 19:58:30.001662+00,7.4
2022-05-27 19:59:00.008465+00,-1.6
2022-05-27 19:59:30.001729+00,-3.2
2022-05-27 20:00:00.00213+00,18.4
2022-05-27 20:00:30.001472+00,-0.6
2022-05-27 20:01:00.002608+00,-3.5
2022-05-27 20:01:30.001592+00,16.4
2022-05-27 20:02:00.002423+00,8.4
2022-05-27 20:02:30.001608+00,0.5
2022-05-27 20:03:00.014918+00,-1.5
2022-05-27 20:03:30.002561+00,-5.7
2022-05-27 20:04:00.002564+00,-6
2022-05-27 20:04:30.001401+00,15.7
2022-05-27 20:05:00.002156+00,8.1
2022-05-27 20:05:30.002573+00,-4.3
2022-05-27 20:06:00.015254+00,-15.7
2022-05-27 20:06:30.002114+00,17.9
2022-05-27 20:07:00.013464+00,10.8
2022-05-27 20:07:30.001517+00,5.5
2022-05-27 20:08:00.001508+00,3.4
2022-05-27 20:08:30.001404+00,0.3
2022-05-27 20:09:00.003257+00,-1.6
2022-05-27 20:09:30.001712+00,1.2
2022-05-27 20:10:00.001917+00,4.1
2022-05-27 20:10:30.001679+00,-1.8
2022-05-27 20:11:00.00331+00,-12
2022-05-27 20:11:30.0015+00,15.1
2022-05-27 20:12:00.025436+00,0.9
2022-05-27 20:12:30.001558+00,5.8
2022-05-27 20:13:00.002247+00,9.6
2022-05-27 20:13:30.002698+00,-3.1
2022-05-27 20:14:00.008838+00,11.3
2022-05-27 20:14:30.003187+00,15.3
2022-05-27 20:15:00.001934+00,4.5
2022-05-27 20:15:30.003749+00,2.9
2022-05-27 20:16:00.001971+00,-21.8
2022-05-27 20:16:30.001559+00,17.2
2022-05-27 20:17:00.004882+00,5.5
2022-05-27 20:17:30.001544+00,2.5
2022-05-27 20:18:00.006694+00,2.2
2022-05-27 20:18:30.001611+00,-18
2022-05-27 20:19:00.003951+00,14.2
2022-05-27 20:19:30.001534+00,-11.4
2022-05-27 20:20:00.001358+00,-11.6
2022-05-27 20:20:30.001869+00,12.2
2022-05-27 20:21:00.003298+00,1.6
2022-05-27 20:21:30.001816+00,16.4
2022-05-27 20:22:00.018298+00,1.5
2022-05-27 20:22:30.004904+00,-10.5
2022-05-27 20:23:00.003212+00,7.7
2022-05-27 20:23:30.001569+00,7.9
2022-05-27 20:24:00.014358+00,19.9
2022-05-27 20:24:30.001641+00,-3.6
2022-05-27 20:25:00.00553+00,1.2
2022-05-27 20:25:30.001695+00,1.2
2022-05-27 20:26:00.012439+00,9.3
2022-05-27 20:26:30.006086+00,-0.6
2022-05-27 20:27:00.015264+00,0.6
2022-05-27 20:27:30.001523+00,-16.9
2022-05-27 20:28:00.007412+00,16.9
2022-05-27 20:28:30.001584+00,-3.3
2022-05-27 20:29:00.001546+00,8.4
2022-05-27 20:29:30.00154+00,-3.3
2022-05-27 20:30:00.013162+00,-9.1
2022-05-27 20:30:30.00602+00,10.6
2022-05-27 20:31:00.01649+00,12.8
2022-05-27 20:31:30.001663+00,8
2022-05-27 20:32:00.003773+00,-4.2
2022-05-27 20:32:30.002228+00,-24.9
2022-05-27 20:33:00.010835+00,16.1
2022-05-27 20:33:30.007684+00,4
2022-05-27 20:34:00.015939+00,1.9
2022-05-27 20:34:30.004018+00,10.7
2022-05-27 20:35:00.013238+00,-19.2
2022-05-27 20:35:30.001562+00,12.3
2022-05-27 20:36:00.015866+00,11.8
2022-05-27 20:36:30.00201+00,10
2022-05-27 20:37:00.005495+00,0.2
2022-05-27 20:37:30.00138+00,-20
2022-05-27 20:38:00.016981+00,18.5
2022-05-27 20:38:30.0027+00,7.5
2022-05-27 20:39:00.004207+00,-10
2022-05-27 20:39:30.001334+00,-3.4
2022-05-27 20:40:00.004728+00,-8.2
2022-05-27 20:40:30.001572+00,12.8
2022-05-27 20:41:00.014074+00,5.6
2022-05-27 20:41:30.003267+00,-2.5
2022-05-27 20:42:00.02334+00,0
2022-05-27 20:42:30.001546+00,-8.7
2022-05-27 20:43:00.012954+00,21.8
2022-05-27 20:43:30.001533+00,-1.2
2022-05-27 20:44:00.013882+00,-3.2
2022-05-27 20:44:30.006046+00,-0.4
2022-05-27 20:45:00.010918+00,-7.3
2022-05-27 20:45:30.001467+00,11.3
2022-05-27 20:46:00.002726+00,13.8
2022-05-27 20:46:30.005417+00,5.6
2022-05-27 20:47:00.001458+00,-6.9
2022-05-27 20:47:30.001685+00,1.3
2022-05-27 20:48:00.01959+00,18.2
2022-05-27 20:48:30.001418+00,-2.2
2022-05-27 20:49:00.014686+00,-8
2022-05-27 20:49:30.001423+00,5.4
2022-05-27 20:50:00.002702+00,-9.1
2022-05-27 20:50:30.001641+00,19.6
2022-05-27 20:51:00.014085+00,-12.9
2022-05-27 20:51:30.001519+00,14
2022-05-27 20:52:00.002035+00,-3.3
2022-05-27 20:52:30.002246+00,8.3
2022-05-27 20:53:00.009987+00,30.7
2022-05-27 20:53:30.00225+00,-9.8
2022-05-27 20:54:00.002658+00,1.3
2022-05-27 20:54:30.001486+00,2.7
2022-05-27 20:55:00.005042+00,-8
2022-05-27 20:55:30.001585+00,5.4
2022-05-27 20:56:00.005815+00,-0.3
2022-05-27 20:56:30.002538+00,-1.7
2022-05-27 20:57:00.013237+00,-1.7
2022-05-27 20:57:30.002234+00,10.7
2022-05-27 20:58:00.006444+00,13.6
2022-05-27 20:58:30.002302+00,-2.4
2022-05-27 20:59:00.001599+00,-7.8
2022-05-27 20:59:30.001581+00,15.8
2022-05-27 21:00:00.002821+00,-1.9
2022-05-27 21:00:30.004793+00,4.1
2022-05-27 21:01:00.006053+00,15.2
2022-05-27 21:01:30.001701+00,-3.9
2022-05-27 21:02:00.003499+00,12.2
2022-05-27 21:02:30.002374+00,6
2022-05-27 21:03:00.004773+00,7.6
2022-05-27 21:03:30.004607+00,0.5
2022-05-27 21:04:00.014029+00,-2.2
2022-05-27 21:04:30.001527+00,21.4
2022-05-27 21:05:00.003123+00,6.8
2022-05-27 21:05:30.001388+00,11.4
2022-05-27 21:06:00.015169+00,-6.2
2022-05-27 21:06:30.002575+00,-21.6
2022-05-27 21:07:00.009247+00,9.2
2022-05-27 21:07:30.001838+00,-1.6
2022-05-27 21:08:00.001652+00,11.2
2022-05-27 21:08:30.001411+00,-3.9
2022-05-27 21:09:00.001604+00,-15.6
2022-05-27 21:09:30.001615+00,25.6
2022-05-27 21:10:00.021725+00,5.8
2022-05-27 21:10:30.00262+00,3.5
2022-05-27 21:11:00.012451+00,-1.5
2022-05-27 21:11:30.00148+00,-2.3
2022-05-27 21:12:00.002177+00,17.6
2022-05-27 21:12:30.002617+00,2.6
2022-05-27 21:13:00.016029+00,4.1
2022-05-27 21:13:30.001915+00,-2.5
2022-05-27 21:14:00.011037+00,5.8
2022-05-27 21:14:30.002942+00,24.1
2022-05-27 21:15:00.004425+00,-3.8
2022-05-27 21:15:30.001848+00,1.2
2022-05-27 21:16:00.002215+00,9.6
2022-05-27 21:16:30.001503+00,-2
2022-05-27 21:17:00.002701+00,0.9
2022-05-27 21:17:30.001512+00,-15.2
2022-05-27 21:18:00.004449+00,7.3
2022-05-27 21:18:30.001499+00,6.6
2022-05-27 21:19:00.026075+00,8
2022-05-27 21:19:30.002417+00,15.2
2022-05-27 21:20:00.02264+00,-4.3
2022-05-27 21:20:30.001978+00,-13.5
2022-05-27 21:21:00.001998+00,13.9
2022-05-27 21:21:30.003837+00,16
2022-05-27 21:22:00.001965+00,-5.7
2022-05-27 21:22:30.001957+00,4.9
2022-05-27 21:23:00.014051+00,-12.9
2022-05-27 21:23:30.001652+00,11.7
2022-05-27 21:24:00.003793+00,5.8
2022-05-27 21:24:30.001438+00,12.2
2022-05-27 21:25:00.015372+00,-4.8
2022-05-27 21:25:30.001478+00,-7.3
2022-05-27 21:26:00.016341+00,30.6
2022-05-27 21:26:30.001515+00,-3.1
2022-05-27 21:27:00.010317+00,9.5
2022-05-27 21:27:30.001579+00,4.7
2022-05-27 21:28:00.001991+00,-18.8
2022-05-27 21:28:30.001443+00,7.7
2022-05-27 21:29:00.016183+00,6.8
2022-05-27 21:29:30.001703+00,1.7
2022-05-27 21:30:00.009494+00,0.4
2022-05-27 21:30:30.001886+00,-5.2
2022-05-27 21:31:00.017489+00,21.5
2022-05-27 21:31:30.001335+00,-1.9
2022-05-27 21:32:00.005695+00,3.1
2022-05-27 21:32:30.001505+00,7.4
2022-05-27 21:33:00.011077+00,-15.2
2022-05-27 21:33:30.003307+00,12.6
2022-05-27 21:34:00.015714+00,-13.1
2022-05-27 21:34:30.002267+00,-6.4
2022-05-27 21:35:00.014178+00,-10.3
2022-05-27 21:35:30.001587+00,3.4
2022-05-27 21:36:00.002246+00,19.6
2022-05-27 21:36:30.001748+00,7.4
2022-05-27 21:37:00.003062+00,-1.9
2022-05-27 21:37:30.001475+00,16.3
2022-05-27 21:38:00.00197+00,-11.6
2022-05-27 21:38:30.00153+00,2.5
2022-05-27 21:39:00.008004+00,-8.3
2022-05-27 21:39:30.005466+00,-12.7
2022-05-27 21:40:00.002434+00,-5
2022-05-27 21:40:30.001543+00,1
2022-05-27 21:41:00.015997+00,19.5
2022-05-27 21:41:30.001441+00,-0.4
2022-05-27 21:42:00.005135+00,-3.3
2022-05-27 21:42:30.001355+00,6.9
2022-05-27 21:43:00.001673+00,2.3
2022-05-27 21:43:30.00144+00,18.3
2022-05-27 21:44:00.004379+00,-2
2022-05-27 21:44:30.00139+00,-12.2
2022-05-27 21:45:00.001397+00,-6.7
2022-05-27 21:45:30.002688+00,-1.5
2022-05-27 21:46:00.015274+00,12.2
2022-05-27 21:46:30.002301+00,-8.3
2022-05-27 21:47:00.00197+00,-6.5
2022-05-27 21:47:30.001891+00,10.3
2022-05-27 21:48:00.00551+00,-4.2
2022-05-27 21:48:30.001384+00,10.3
2022-05-27 21:49:00.001571+00,-12.8
2022-05-27 21:53:30.001575+00,-15.7
2022-05-27 21:54:00.002101+00,8.2
2022-05-27 21:54:30.00138+00,-5.5
2022-05-27 21:55:00.015861+00,11.9
2022-05-27 21:55:30.001899+00,-2.5
2022-05-27 21:56:00.014751+00,10.7
2022-05-27 21:56:30.001416+00,-1.6
2022-05-27 21:57:00.002034+00,-12.5
2022-05-27 21:57:30.002263+00,24.7
2022-05-27 21:58:00.002618+00,0.7
2022-05-27 21:58:30.003746+00,11.4
2022-05-27 21:59:00.026057+00,8.6
2022-05-27 21:59:30.002259+00,-15.1
2022-05-27 22:00:00.002164+00,11.6
2022-05-27 22:00:30.002552+00,5
2022-05-27 22:01:00.015982+00,-8.4
2022-05-27 22:01:30.001441+00,-3.3
2022-05-27 22:02:00.014199+00,-11.7
2022-05-27 22:02:30.001551+00,27.3
2022-05-27 22:03:00.002143+00,-2.8
2022-05-27 22:03:30.001591+00,4.2
2022-05-27 22:04:00.022054+00,4
2022-05-27 22:04:30.004862+00,-2.4
2022-05-27 22:05:00.002921+00,28.6
2022-05-27 22:05:30.001538+00,-8.9
2022-05-27 22:06:00.003516+00,2
2022-05-27 22:06:30.002684+00,-0.2
2022-05-27 22:07:00.011304+00,-0.7
2022-05-27 22:07:30.001451+00,4.2
2022-05-27 22:08:00.006323+00,1.2
2022-05-27 22:08:30.001496+00,5.1
2022-05-27 22:09:00.001403+00,31.4
2022-05-27 22:09:30.004701+00,-6.9
2022-05-27 22:10:00.0122+00,2.4
2022-05-27 22:10:30.004327+00,5.1
2022-05-27 22:11:00.002243+00,2.7
2022-05-27 22:11:30.002224+00,3.3
2022-05-27 22:12:00.011968+00,2.6
2022-05-27 22:12:30.0017+00,12.3
2022-05-27 22:13:00.00485+00,-4.1
2022-05-27 22:13:30.002584+00,-10.3
2022-05-27 22:14:00.002336+00,20.1
2022-05-27 22:14:30.001685+00,2.7
2022-05-27 22:15:00.001728+00,5.2
2022-05-27 22:15:30.001451+00,-1.4
2022-05-27 22:16:00.014134+00,-19.4
2022-05-27 22:16:30.001402+00,12.4
2022-05-27 22:17:00.015208+00,-3.8
2022-05-27 22:17:30.001571+00,4.5
2022-05-27 22:18:00.013621+00,5.6
2022-05-27 22:18:30.001857+00,-7.5
2022-05-27 22:19:00.007891+00,19.1
2022-05-27 22:19:30.001488+00,-0.4
2022-05-27 22:20:00.013705+00,2.1
2022-05-27 22:20:30.001907+00,8
2022-05-27 22:21:00.002034+00,-16.3
2022-05-27 22:21:30.001413+00,17.7
2022-05-27 22:22:00.029994+00,3.5
2022-05-27 22:22:30.001831+00,-4.5
2022-05-27 22:23:00.013999+00,-8.4
2022-05-27 22:23:30.001964+00,16.2
2022-05-27 22:24:00.001625+00,9.2
2022-05-27 22:24:30.001864+00,-2.2
2022-05-27 22:25:00.002482+00,7
2022-05-27 22:25:30.007693+00,7.8
2022-05-27 22:26:00.001947+00,-18
2022-05-27 22:26:30.001442+00,30.4
2022-05-27 22:27:00.015844+00,3.8
2022-05-27 22:27:30.001448+00,-6.4
2022-05-27 22:28:00.012673+00,-2.6
2022-05-27 22:28:30.001849+00,-13.6
2022-05-27 22:29:00.016739+00,13.9
2022-05-27 22:29:30.001586+00,-9
2022-05-27 22:30:00.002935+00,4.1
2022-05-27 22:30:30.004585+00,4.5
2022-05-27 22:31:00.007566+00,-13.9
2022-05-27 22:31:30.003648+00,20.4
2022-05-27 22:32:00.011498+00,4.8
2022-05-27 22:32:30.001417+00,-2
2022-05-27 22:33:00.01404+00,3.3
