time_stamp,battery_power_kw,interpolated_battery_power_kw
2022-05-27 05:03:00,-179.20000000000002,-179.20000000000002
2022-05-27 05:04:00,-165.4,-165.4
2022-05-27 05:05:00,-170.39999999999998,-170.39999999999998
2022-05-27 05:06:00,-75.0,-75.0
2022-05-27 05:07:00,114.6,114.6
2022-05-27 05:08:00,-96.6,-96.6
2022-05-27 05:09:00,-133.0,-133.0
2022-05-27 05:10:00,9.899999999999999,9.899999999999999
2022-05-27 05:11:00,45.800000000000004,45.800000000000004
2022-05-27 05:12:00,107.2,107.2
2022-05-27 05:13:00,41.39999999999999,41.39999999999999
2022-05-27 05:14:00,-222.29999999999998,-222.29999999999998
2022-05-27 05:15:00,-302.8,-302.8
2022-05-27 05:16:00,-284.1,-284.1
2022-05-27 05:17:00,-309.8,-309.8
2022-05-27 05:18:00,-239.10000000000002,-239.10000000000002
2022-05-27 05:19:00,-292.4,-292.4
2022-05-27 05:20:00,-313.0,-313.0
2022-05-27 05:21:00,-294.1,-294.1
2022-05-27 05:22:00,-300.6,-300.6
2022-05-27 05:23:00,-307.0,-307.0
2022-05-27 05:24:00,-280.8,-280.8
2022-05-27 05:25:00,-294.0,-294.0
2022-05-27 05:26:00,-289.29999999999995,-289.29999999999995
2022-05-27 05:27:00,-299.1,-299.1
2022-05-27 05:28:00,-304.20000000000005,-304.20000000000005
2022-05-27 05:29:00,-282.6,-282.6
2022-05-27 05:30:00,-303.2,-303.2
2022-05-27 05:31:00,-309.6,-309.6
2022-05-27 05:32:00,-294.4,-294.4
2022-05-27 05:33:00,-316.2,-316.2
2022-05-27 05:34:00,-273.9,-273.9
2022-05-27 05:35:00,-300.7,-300.7
2022-05-27 05:36:00,-117.29999999999998,-117.29999999999998
2022-05-27 05:37:00,-300.5,-300.5
2022-05-27 05:38:00,-294.3,-294.3
2022-05-27 05:39:00,-312.5,-312.5
2022-05-27 05:40:00,-285.9,-285.9
2022-05-27 05:41:00,-305.0,-305.0
2022-05-27 05:42:00,-310.5,-310.5
2022-05-27 05:43:00,-300.0,-300.0
2022-05-27 05:44:00,-159.5,-159.5
2022-05-27 05:45:00,-143.2,-143.2
2022-05-27 05:46:00,-263.0,-263.0
2022-05-27 05:47:00,-306.9,-306.9
2022-05-27 05:48:00,-297.0,-297.0
2022-05-27 05:49:00,-276.4,-276.4
2022-05-27 05:50:00,-287.0,-287.0
2022-05-27 05:51:00,-300.79999999999995,-300.79999999999995
2022-05-27 05:52:00,-320.20000000000005,-320.20000000000005
2022-05-27 05:53:00,-249.0,-249.0
2022-05-27 05:54:00,-70.6,-70.6
2022-05-27 05:55:00,207.8,207.8
2022-05-27 05:56:00,127.2,127.2
2022-05-27 05:57:00,-353.8,-353.8
2022-05-27 05:58:00,-450.4,-450.4
2022-05-27 05:59:00,-450.9,-450.9
2022-05-27 06:00:00,-463.70000000000005,-463.70000000000005
2022-05-27 06:01:00,-280.0,-280.0
2022-05-27 06:02:00,-293.1,-293.1
2022-05-27 06:03:00,-308.5,-308.5
2022-05-27 06:04:00,-302.5,-302.5
2022-05-27 06:05:00,-314.5,-314.5
2022-05-27 06:06:00,-296.5,-296.5
2022-05-27 06:07:00,-208.39999999999998,-208.39999999999998
2022-05-27 06:08:00,-154.6,-154.6
2022-05-27 06:09:00,,-85.1
2022-05-27 06:10:00,-15.6,-15.6
2022-05-27 06:11:00,-12.299999999999999,-12.299999999999999
2022-05-27 06:12:00,22.7,22.7
2022-05-27 06:13:00,-2.6,-2.6
2022-05-27 06:14:00,-149.70000000000002,-149.70000000000002
2022-05-27 06:15:00,-208.8,-208.8
2022-05-27 06:16:00,-96.60000000000001,-96.60000000000001
2022-05-27 06:17:00,-39.2,-39.2
2022-05-27 06:18:00,-291.1,-291.1
2022-05-27 06:19:00,-110.9,-110.9
2022-05-27 06:20:00,102.5,102.5
2022-05-27 06:21:00,-11.899999999999999,-11.899999999999999
2022-05-27 06:22:00,116.4,116.4
2022-05-27 06:23:00,5.099999999999998,5.099999999999998
2022-05-27 06:24:00,-144.7,-144.7
2022-05-27 06:25:00,142.3,142.3
2022-05-27 06:26:00,124.0,124.0
2022-05-27 06:27:00,-237.7,-237.7
2022-05-27 06:28:00,-31.700000000000003,-31.700000000000003
2022-05-27 06:29:00,130.60000000000002,130.60000000000002
2022-05-27 06:30:00,67.5,67.5
2022-05-27 06:31:00,83.5,83.5
2022-05-27 06:32:00,-171.3,-171.3
2022-05-27 06:33:00,-282.6,-282.6
2022-05-27 06:34:00,72.5,72.5
2022-05-27 06:35:00,-309.6,-309.6
2022-05-27 06:36:00,-114.6,-114.6
2022-05-27 06:37:00,50.1,50.1
2022-05-27 06:38:00,-180.1,-180.1
2022-05-27 06:39:00,-138.7,-138.7
2022-05-27 06:40:00,142.5,142.5
2022-05-27 06:41:00,-60.900000000000006,-60.900000000000006
2022-05-27 06:42:00,151.0,151.0
2022-05-27 06:43:00,140.8,140.8
2022-05-27 06:44:00,-136.0,-136.0
2022-05-27 06:45:00,-117.3,-117.3
2022-05-27 06:46:00,65.9,65.9
2022-05-27 06:47:00,-318.2,-318.2
2022-05-27 06:48:00,-328.1,-328.1
2022-05-27 06:49:00,-61.500000000000014,-61.500000000000014
2022-05-27 06:50:00,48.6,48.6
2022-05-27 06:51:00,,21.950000000000003
2022-05-27 06:52:00,,-4.699999999999996
2022-05-27 06:53:00,,-31.349999999999987
2022-05-27 06:54:00,-58.0,-58.0
2022-05-27 06:55:00,-288.7,-288.7
2022-05-27 06:56:00,-103.7,-103.7
2022-05-27 06:57:00,64.9,64.9
2022-05-27 06:58:00,-322.1,-322.1
2022-05-27 06:59:00,23.4,23.4
2022-05-27 07:00:00,-277.9,-277.9
2022-05-27 07:01:00,-67.70000000000002,-67.70000000000002
2022-05-27 07:02:00,-81.39999999999999,-81.39999999999999
2022-05-27 07:03:00,53.800000000000004,53.800000000000004
2022-05-27 07:04:00,-224.79999999999998,-224.79999999999998
2022-05-27 07:05:00,-287.29999999999995,-287.29999999999995
2022-05-27 07:06:00,-168.4,-168.4
2022-05-27 07:07:00,91.7,91.7
2022-05-27 07:08:00,353.2,353.2
2022-05-27 07:09:00,227.9,227.9
2022-05-27 07:10:00,276.1,276.1
2022-05-27 07:11:00,333.2,333.2
2022-05-27 07:12:00,460.5,460.5
2022-05-27 07:13:00,459.9,459.9
2022-05-27 07:14:00,449.29999999999995,449.29999999999995
2022-05-27 07:15:00,436.2,436.2
2022-05-27 07:16:00,435.20000000000005,435.20000000000005
2022-05-27 07:17:00,426.1,426.1
2022-05-27 07:18:00,456.4,456.4
2022-05-27 07:19:00,442.1,442.1
2022-05-27 07:20:00,445.5,445.5
2022-05-27 07:21:00,445.1,445.1
2022-05-27 07:22:00,438.6,438.6
2022-05-27 07:23:00,460.9,460.9
2022-05-27 07:24:00,445.9,445.9
2022-05-27 07:25:00,440.9,440.9
2022-05-27 07:26:00,318.5,318.5
2022-05-27 07:27:00,173.6,173.6
2022-05-27 07:28:00,199.6,199.6
2022-05-27 07:29:00,113.7,113.7
2022-05-27 07:30:00,9.8,9.8
2022-05-27 07:31:00,59.2,59.2
2022-05-27 07:32:00,-6.1,-6.1
2022-05-27 07:33:00,0.8,0.8
2022-05-27 07:34:00,6.800000000000001,6.800000000000001
2022-05-27 07:35:00,-19.7,-19.7
2022-05-27 07:36:00,1.0,1.0
2022-05-27 07:37:00,-1.9000000000000001,-1.9000000000000001
2022-05-27 07:38:00,-11.600000000000001,-11.600000000000001
2022-05-27 07:39:00,15.100000000000001,15.100000000000001
2022-05-27 07:40:00,19.1,19.1
2022-05-27 07:41:00,43.0,43.0
2022-05-27 07:42:00,47.099999999999994,47.099999999999994
2022-05-27 07:43:00,-11.0,-11.0
2022-05-27 07:44:00,2.4000000000000004,2.4000000000000004
2022-05-27 07:45:00,65.7,65.7
2022-05-27 07:46:00,166.89999999999998,166.89999999999998
2022-05-27 07:47:00,197.8,197.8
2022-05-27 07:48:00,73.19999999999999,73.19999999999999
2022-05-27 07:49:00,13.3,13.3
2022-05-27 07:50:00,53.8,53.8
2022-05-27 07:51:00,98.19999999999999,98.19999999999999
2022-05-27 07:52:00,113.5,113.5
2022-05-27 07:53:00,-1.5999999999999996,-1.5999999999999996
2022-05-27 07:54:00,11.100000000000001,11.100000000000001
2022-05-27 07:55:00,116.0,116.0
2022-05-27 07:56:00,196.4,196.4
2022-05-27 07:57:00,-18.5,-18.5
2022-05-27 07:58:00,-13.5,-13.5
2022-05-27 07:59:00,9.1,9.1
2022-05-27 08:00:00,17.6,17.6
2022-05-27 08:01:00,9.6,9.6
2022-05-27 08:02:00,70.4,70.4
2022-05-27 08:03:00,-28.0,-28.0
2022-05-27 08:04:00,6.300000000000001,6.300000000000001
2022-05-27 08:05:00,-2.2,-2.2
2022-05-27 08:06:00,5.0,5.0
2022-05-27 08:07:00,-1.200000000000001,-1.200000000000001
2022-05-27 08:08:00,-16.6,-16.6
2022-05-27 08:09:00,13.1,13.1
2022-05-27 08:10:00,-0.4999999999999999,-0.4999999999999999
2022-05-27 08:11:00,162.5,162.5
2022-05-27 08:12:00,77.60000000000001,77.60000000000001
2022-05-27 08:13:00,63.1,63.1
2022-05-27 08:14:00,126.6,126.6
2022-05-27 08:15:00,72.1,72.1
2022-05-27 08:16:00,134.39999999999998,134.39999999999998
2022-05-27 08:17:00,108.4,108.4
2022-05-27 08:18:00,-13.7,-13.7
2022-05-27 08:19:00,7.699999999999999,7.699999999999999
2022-05-27 08:20:00,-0.5,-0.5
2022-05-27 08:21:00,-0.5999999999999979,-0.5999999999999979
2022-05-27 08:22:00,2.4,2.4
2022-05-27 08:23:00,9.899999999999999,9.899999999999999
2022-05-27 08:24:00,212.2,212.2
2022-05-27 08:25:00,61.699999999999996,61.699999999999996
2022-05-27 08:26:00,8.399999999999999,8.399999999999999
2022-05-27 08:27:00,0.9000000000000001,0.9000000000000001
2022-05-27 08:28:00,6.1,6.1
2022-05-27 08:29:00,15.2,15.2
2022-05-27 08:30:00,5.1,5.1
2022-05-27 08:31:00,-3.3000000000000007,-3.3000000000000007
2022-05-27 08:32:00,-23.5,-23.5
2022-05-27 08:33:00,11.1,11.1
2022-05-27 08:34:00,-1.3,-1.3
2022-05-27 08:35:00,0.9000000000000004,0.9000000000000004
2022-05-27 08:36:00,1.6999999999999993,1.6999999999999993
2022-05-27 08:37:00,219.3,219.3
2022-05-27 08:38:00,256.2,256.2
2022-05-27 08:39:00,246.6,246.6
2022-05-27 08:40:00,8.5,8.5
2022-05-27 08:41:00,202.3,202.3
2022-05-27 08:42:00,211.2,211.2
2022-05-27 08:43:00,163.3,163.3
2022-05-27 08:44:00,198.4,198.4
2022-05-27 08:45:00,218.89999999999998,218.89999999999998
2022-05-27 08:46:00,199.2,199.2
2022-05-27 08:47:00,130.1,130.1
2022-05-27 08:48:00,108.2,108.2
2022-05-27 08:49:00,-89.8,-89.8
2022-05-27 08:50:00,-51.0,-51.0
2022-05-27 08:51:00,78.1,78.1
2022-05-27 08:52:00,95.7,95.7
2022-05-27 08:53:00,81.3,81.3
2022-05-27 08:54:00,30.2,30.2
2022-05-27 08:55:00,72.7,72.7
2022-05-27 08:56:00,75.3,75.3
2022-05-27 08:57:00,-6.3,-6.3
2022-05-27 08:58:00,8.1,8.1
2022-05-27 08:59:00,103.3,103.3
2022-05-27 09:00:00,107.0,107.0
2022-05-27 09:01:00,29.4,29.4
2022-05-27 09:02:00,27.6,27.6
2022-05-27 09:03:00,66.3,66.3
2022-05-27 09:04:00,85.2,85.2
2022-05-27 09:05:00,158.4,158.4
2022-05-27 09:06:00,124.5,124.5
2022-05-27 09:07:00,98.9,98.9
2022-05-27 09:08:00,72.9,72.9
2022-05-27 09:09:00,44.6,44.6
2022-05-27 09:10:00,17.4,17.4
2022-05-27 09:11:00,32.0,32.0
2022-05-27 09:12:00,31.1,31.1
2022-05-27 09:13:00,125.8,125.8
2022-05-27 09:14:00,58.2,58.2
2022-05-27 09:15:00,75.8,75.8
2022-05-27 09:16:00,115.2,115.2
2022-05-27 09:17:00,56.3,56.3
2022-05-27 09:18:00,57.9,57.9
2022-05-27 09:19:00,71.1,71.1
2022-05-27 09:20:00,72.0,72.0
2022-05-27 09:21:00,97.6,97.6
2022-05-27 09:22:00,130.1,130.1
2022-05-27 09:23:00,150.0,150.0
2022-05-27 09:24:00,152.1,152.1
2022-05-27 09:25:00,153.1,153.1
2022-05-27 09:26:00,128.1,128.1
2022-05-27 09:27:00,98.0,98.0
2022-05-27 09:28:00,154.5,154.5
2022-05-27 09:29:00,121.4,121.4
2022-05-27 09:30:00,154.7,154.7
2022-05-27 09:31:00,128.6,128.6
2022-05-27 09:32:00,154.9,154.9
2022-05-27 09:33:00,166.3,166.3
2022-05-27 09:34:00,186.3,186.3
2022-05-27 09:35:00,160.3,160.3
2022-05-27 09:36:00,183.6,183.6
2022-05-27 09:37:00,183.4,183.4
2022-05-27 09:38:00,184.4,184.4
2022-05-27 09:39:00,178.2,178.2
2022-05-27 09:40:00,181.7,181.7
2022-05-27 09:41:00,190.9,190.9
2022-05-27 09:42:00,187.8,187.8
2022-05-27 09:43:00,184.6,184.6
2022-05-27 09:44:00,205.0,205.0
2022-05-27 09:45:00,198.7,198.7
2022-05-27 09:46:00,189.4,189.4
2022-05-27 09:47:00,176.9,176.9
2022-05-27 09:48:00,176.3,176.3
2022-05-27 09:49:00,195.9,195.9
2022-05-27 09:50:00,397.0,397.0
2022-05-27 09:51:00,402.29999999999995,402.29999999999995
2022-05-27 09:52:00,403.3,403.3
2022-05-27 09:53:00,395.79999999999995,395.79999999999995
2022-05-27 09:54:00,404.0,404.0
2022-05-27 09:55:00,388.9,388.9
2022-05-27 09:56:00,400.0,400.0
2022-05-27 09:57:00,385.5,385.5
2022-05-27 09:58:00,382.1,382.1
2022-05-27 09:59:00,377.0,377.0
2022-05-27 10:00:00,371.0,371.0
2022-05-27 10:01:00,405.4,405.4
2022-05-27 10:02:00,406.3,406.3
2022-05-27 10:03:00,426.70000000000005,426.70000000000005
2022-05-27 10:04:00,356.79999999999995,356.79999999999995
2022-05-27 10:05:00,165.0,165.0
2022-05-27 10:06:00,29.2,29.2
2022-05-27 10:07:00,-26.5,-26.5
2022-05-27 10:08:00,-24.599999999999998,-24.599999999999998
2022-05-27 10:09:00,-29.9,-29.9
2022-05-27 10:10:00,-41.8,-41.8
2022-05-27 10:11:00,-22.0,-22.0
2022-05-27 10:12:00,-24.299999999999997,-24.299999999999997
2022-05-27 10:13:00,-29.900000000000002,-29.900000000000002
2022-05-27 10:14:00,-42.8,-42.8
2022-05-27 10:15:00,-54.900000000000006,-54.900000000000006
2022-05-27 10:16:00,-30.1,-30.1
2022-05-27 10:17:00,-17.0,-17.0
2022-05-27 10:18:00,-32.4,-32.4
2022-05-27 10:19:00,-29.1,-29.1
2022-05-27 10:20:00,-50.099999999999994,-50.099999999999994
2022-05-27 10:21:00,-11.4,-11.4
2022-05-27 10:22:00,-40.6,-40.6
2022-05-27 10:23:00,-5.1000000000000005,-5.1000000000000005
2022-05-27 10:24:00,-30.3,-30.3
2022-05-27 10:25:00,-32.8,-32.8
2022-05-27 10:26:00,-15.2,-15.2
2022-05-27 10:27:00,8.9,8.9
2022-05-27 10:28:00,-3.6,-3.6
2022-05-27 10:29:00,-3.5999999999999996,-3.5999999999999996
2022-05-27 10:30:00,-2.0999999999999996,-2.0999999999999996
2022-05-27 10:31:00,4.1000000000000005,4.1000000000000005
2022-05-27 10:32:00,-19.8,-19.8
2022-05-27 10:33:00,11.9,11.9
2022-05-27 10:34:00,-20.5,-20.5
2022-05-27 10:35:00,29.4,29.4
2022-05-27 10:36:00,-1.4,-1.4
2022-05-27 10:37:00,-12.2,-12.2
2022-05-27 10:38:00,13.299999999999999,13.299999999999999
2022-05-27 10:39:00,-13.6,-13.6
2022-05-27 10:40:00,20.4,20.4
2022-05-27 10:41:00,-1.9000000000000004,-1.9000000000000004
2022-05-27 10:42:00,4.200000000000001,4.200000000000001
2022-05-27 10:43:00,-15.1,-15.1
2022-05-27 10:44:00,8.5,8.5
2022-05-27 10:45:00,21.200000000000003,21.200000000000003
2022-05-27 10:46:00,16.3,16.3
2022-05-27 10:47:00,9.3,9.3
2022-05-27 10:48:00,-2.8,-2.8
2022-05-27 10:49:00,17.1,17.1
2022-05-27 10:50:00,20.6,20.6
2022-05-27 10:51:00,18.400000000000002,18.400000000000002
2022-05-27 10:52:00,5.8,5.8
2022-05-27 10:53:00,-16.2,-16.2
2022-05-27 10:54:00,9.0,9.0
2022-05-27 10:55:00,12.399999999999999,12.399999999999999
2022-05-27 10:56:00,2.700000000000003,2.700000000000003
2022-05-27 10:57:00,15.2,15.2
2022-05-27 10:58:00,-12.7,-12.7
2022-05-27 10:59:00,4.300000000000001,4.300000000000001
2022-05-27 11:00:00,18.900000000000002,18.900000000000002
2022-05-27 11:01:00,12.2,12.2
2022-05-27 11:02:00,-9.7,-9.7
2022-05-27 11:03:00,-3.3000000000000003,-3.3000000000000003
2022-05-27 11:04:00,1.2000000000000002,1.2000000000000002
2022-05-27 11:05:00,6.500000000000001,6.500000000000001
2022-05-27 11:06:00,12.5,12.5
2022-05-27 11:07:00,-16.8,-16.8
2022-05-27 11:08:00,32.400000000000006,32.400000000000006
2022-05-27 11:09:00,2.3000000000000003,2.3000000000000003
2022-05-27 11:10:00,1.3000000000000007,1.3000000000000007
2022-05-27 11:11:00,-0.8,-0.8
2022-05-27 11:12:00,0.6999999999999993,0.6999999999999993
2022-05-27 11:13:00,15.4,15.4
2022-05-27 11:14:00,5.199999999999999,5.199999999999999
2022-05-27 11:15:00,18.3,18.3
2022-05-27 11:16:00,-20.9,-20.9
2022-05-27 11:17:00,-4.7,-4.7
2022-05-27 11:18:00,17.6,17.6
2022-05-27 11:19:00,-8.0,-8.0
2022-05-27 11:20:00,6.1,6.1
2022-05-27 11:21:00,-12.0,-12.0
2022-05-27 11:22:00,11.299999999999999,11.299999999999999
2022-05-27 11:23:00,16.900000000000002,16.900000000000002
2022-05-27 11:24:00,9.7,9.7
2022-05-27 11:25:00,4.3,4.3
2022-05-27 11:26:00,-15.100000000000001,-15.100000000000001
2022-05-27 11:27:00,17.5,17.5
2022-05-27 11:28:00,43.4,43.4
2022-05-27 11:29:00,1.1000000000000014,1.1000000000000014
2022-05-27 11:30:00,65.6,65.6
2022-05-27 11:31:00,-7.199999999999999,-7.199999999999999
2022-05-27 11:32:00,26.6,26.6
2022-05-27 11:33:00,16.400000000000002,16.400000000000002
2022-05-27 11:34:00,11.0,11.0
2022-05-27 11:35:00,-8.4,-8.4
2022-05-27 11:36:00,27.0,27.0
2022-05-27 11:37:00,6.8,6.8
2022-05-27 11:38:00,2.200000000000001,2.200000000000001
2022-05-27 11:39:00,-12.399999999999999,-12.399999999999999
2022-05-27 11:40:00,-4.800000000000001,-4.800000000000001
2022-05-27 11:41:00,13.6,13.6
2022-05-27 11:42:00,4.9,4.9
2022-05-27 11:43:00,8.3,8.3
2022-05-27 11:44:00,-12.3,-12.3
2022-05-27 11:45:00,5.0,5.0
2022-05-27 11:46:00,8.3,8.3
2022-05-27 11:47:00,6.3999999999999995,6.3999999999999995
2022-05-27 11:48:00,7.700000000000001,7.700000000000001
2022-05-27 11:49:00,1.0,1.0
2022-05-27 11:50:00,10.8,10.8
2022-05-27 11:51:00,-0.6999999999999993,-0.6999999999999993
2022-05-27 11:52:00,5.3999999999999995,5.3999999999999995
2022-05-27 11:53:00,-6.0,-6.0
2022-05-27 11:54:00,28.4,28.4
2022-05-27 11:55:00,2.9,2.9
2022-05-27 11:56:00,15.0,15.0
2022-05-27 11:57:00,-0.5,-0.5
2022-05-27 11:58:00,1.2999999999999998,1.2999999999999998
2022-05-27 11:59:00,4.8,4.8
2022-05-27 12:00:00,6.5,6.5
2022-05-27 12:01:00,14.1,14.1
2022-05-27 12:02:00,-22.200000000000003,-22.200000000000003
2022-05-27 12:03:00,17.1,17.1
2022-05-27 12:04:00,2.9999999999999996,2.9999999999999996
2022-05-27 12:05:00,4.8,4.8
2022-05-27 12:06:00,17.6,17.6
2022-05-27 12:07:00,6.000000000000001,6.000000000000001
2022-05-27 12:08:00,6.1,6.1
2022-05-27 12:09:00,4.9,4.9
2022-05-27 12:10:00,1.9,1.9
2022-05-27 12:11:00,5.9,5.9
2022-05-27 12:12:00,15.2,15.2
2022-05-27 12:13:00,11.1,11.1
2022-05-27 12:14:00,9.5,9.5
2022-05-27 12:15:00,-3.9000000000000004,-3.9000000000000004
2022-05-27 12:16:00,8.7,8.7
2022-05-27 12:17:00,36.6,36.6
2022-05-27 12:18:00,0.9000000000000004,0.9000000000000004
2022-05-27 12:19:00,6.0,6.0
2022-05-27 12:20:00,-2.1000000000000005,-2.1000000000000005
2022-05-27 12:21:00,18.6,18.6
2022-05-27 12:22:00,4.2,4.2
2022-05-27 12:23:00,-7.8,-7.8
2022-05-27 12:24:00,8.4,8.4
2022-05-27 12:25:00,-21.1,-21.1
2022-05-27 12:26:00,21.0,21.0
2022-05-27 12:27:00,-4.3,-4.3
2022-05-27 12:28:00,14.799999999999999,14.799999999999999
2022-05-27 12:29:00,-30.1,-30.1
2022-05-27 12:30:00,13.0,13.0
2022-05-27 12:31:00,15.8,15.8
2022-05-27 12:32:00,-0.6999999999999993,-0.6999999999999993
2022-05-27 12:33:00,-8.8,-8.8
2022-05-27 12:34:00,-26.4,-26.4
2022-05-27 12:35:00,0.6999999999999993,0.6999999999999993
2022-05-27 12:36:00,7.5,7.5
2022-05-27 12:37:00,24.0,24.0
2022-05-27 12:38:00,2.2,2.2
2022-05-27 12:39:00,11.5,11.5
2022-05-27 12:40:00,-7.8,-7.8
2022-05-27 12:41:00,-2.0,-2.0
2022-05-27 12:42:00,-6.8999999999999995,-6.8999999999999995
2022-05-27 12:43:00,-1.2,-1.2
2022-05-27 12:44:00,27.799999999999997,27.799999999999997
2022-05-27 12:45:00,-4.000000000000002,-4.000000000000002
2022-05-27 12:46:00,14.7,14.7
2022-05-27 12:47:00,-14.5,-14.5
2022-05-27 12:48:00,21.9,21.9
2022-05-27 12:49:00,19.0,19.0
2022-05-27 12:50:00,0.3000000000000007,0.3000000000000007
2022-05-27 12:51:00,5.3,5.3
2022-05-27 12:52:00,-5.6000000000000005,-5.6000000000000005
2022-05-27 12:53:00,16.8,16.8
2022-05-27 12:54:00,13.6,13.6
2022-05-27 12:55:00,-6.9,-6.9
2022-05-27 12:56:00,6.6000000000000005,6.6000000000000005
2022-05-27 12:57:00,-19.200000000000003,-19.200000000000003
2022-05-27 12:58:00,7.999999999999999,7.999999999999999
2022-05-27 12:59:00,16.5,16.5
2022-05-27 13:00:00,9.3,9.3
2022-05-27 13:01:00,-17.2,-17.2
2022-05-27 13:02:00,25.2,25.2
2022-05-27 13:03:00,-5.6,-5.6
2022-05-27 13:04:00,15.399999999999999,15.399999999999999
2022-05-27 13:05:00,-0.09999999999999964,-0.09999999999999964
2022-05-27 13:06:00,-8.3,-8.3
2022-05-27 13:07:00,-3.299999999999999,-3.299999999999999
2022-05-27 13:08:00,-10.5,-10.5
2022-05-27 13:09:00,13.9,13.9
2022-05-27 13:10:00,-5.3,-5.3
2022-05-27 13:11:00,23.599999999999998,23.599999999999998
2022-05-27 13:12:00,16.299999999999997,16.299999999999997
2022-05-27 13:13:00,6.199999999999999,6.199999999999999
2022-05-27 13:14:00,-15.100000000000001,-15.100000000000001
2022-05-27 13:15:00,8.2,8.2
2022-05-27 13:16:00,11.600000000000001,11.600000000000001
2022-05-27 13:17:00,17.4,17.4
2022-05-27 13:18:00,-10.899999999999999,-10.899999999999999
2022-05-27 13:19:00,-14.9,-14.9
2022-05-27 13:20:00,4.6,4.6
2022-05-27 13:21:00,-13.7,-13.7
2022-05-27 13:22:00,37.1,37.1
2022-05-27 13:23:00,-9.5,-9.5
2022-05-27 13:24:00,12.899999999999999,12.899999999999999
2022-05-27 13:25:00,13.899999999999999,13.899999999999999
2022-05-27 13:26:00,-3.5,-3.5
2022-05-27 13:27:00,17.6,17.6
2022-05-27 13:28:00,-18.9,-18.9
2022-05-27 13:29:00,13.9,13.9
2022-05-27 13:30:00,-15.8,-15.8
2022-05-27 13:31:00,8.399999999999999,8.399999999999999
2022-05-27 13:32:00,11.100000000000001,11.100000000000001
2022-05-27 13:33:00,-0.9000000000000001,-0.9000000000000001
2022-05-27 13:34:00,21.200000000000003,21.200000000000003
2022-05-27 13:35:00,23.5,23.5
2022-05-27 13:36:00,-0.10000000000000053,-0.10000000000000053
2022-05-27 13:37:00,5.1,5.1
2022-05-27 13:38:00,16.7,16.7
2022-05-27 13:39:00,-1.2,-1.2
2022-05-27 13:40:00,10.9,10.9
2022-05-27 13:41:00,-6.4,-6.4
2022-05-27 13:42:00,-14.3,-14.3
2022-05-27 13:43:00,20.6,20.6
2022-05-27 13:44:00,11.899999999999999,11.899999999999999
2022-05-27 13:45:00,24.3,24.3
2022-05-27 13:46:00,-14.6,-14.6
2022-05-27 13:47:00,11.4,11.4
2022-05-27 13:48:00,-5.3,-5.3
2022-05-27 13:49:00,4.300000000000001,4.300000000000001
2022-05-27 13:50:00,1.0,1.0
2022-05-27 13:51:00,-4.4,-4.4
2022-05-27 13:52:00,18.8,18.8
2022-05-27 13:53:00,12.799999999999999,12.799999999999999
2022-05-27 13:54:00,2.4000000000000004,2.4000000000000004
2022-05-27 13:55:00,-13.0,-13.0
2022-05-27 13:56:00,19.7,19.7
2022-05-27 13:57:00,12.5,12.5
2022-05-27 13:58:00,6.199999999999999,6.199999999999999
2022-05-27 13:59:00,1.7999999999999998,1.7999999999999998
2022-05-27 14:00:00,-5.5,-5.5
2022-05-27 14:01:00,21.5,21.5
2022-05-27 14:02:00,0.7000000000000002,0.7000000000000002
2022-05-27 14:03:00,-11.4,-11.4
2022-05-27 14:04:00,-14.7,-14.7
2022-05-27 14:05:00,-9.2,-9.2
2022-05-27 14:06:00,2.2,2.2
2022-05-27 14:07:00,-2.3999999999999995,-2.3999999999999995
2022-05-27 14:08:00,-24.2,-24.2
2022-05-27 14:09:00,-9.0,-9.0
2022-05-27 14:10:00,6.1000000000000005,6.1000000000000005
2022-05-27 14:11:00,11.5,11.5
2022-05-27 14:12:00,0.5,0.5
2022-05-27 14:13:00,16.2,16.2
2022-05-27 14:14:00,-9.8,-9.8
2022-05-27 14:15:00,10.200000000000001,10.200000000000001
2022-05-27 14:16:00,13.5,13.5
2022-05-27 14:17:00,-0.1,-0.1
2022-05-27 14:18:00,11.4,11.4
2022-05-27 14:19:00,-10.2,-10.2
2022-05-27 14:20:00,-16.3,-16.3
2022-05-27 14:21:00,1.200000000000001,1.200000000000001
2022-05-27 14:22:00,21.8,21.8
2022-05-27 14:23:00,12.6,12.6
2022-05-27 14:24:00,6.0,6.0
2022-05-27 14:25:00,-11.100000000000001,-11.100000000000001
2022-05-27 14:26:00,-14.8,-14.8
2022-05-27 14:27:00,2.3,2.3
2022-05-27 14:28:00,11.7,11.7
2022-05-27 14:29:00,-8.1,-8.1
2022-05-27 14:30:00,-7.5,-7.5
2022-05-27 14:31:00,4.3,4.3
2022-05-27 14:32:00,4.5,4.5
2022-05-27 14:33:00,7.0,7.0
2022-05-27 14:34:00,16.5,16.5
2022-05-27 14:35:00,-7.599999999999998,-7.599999999999998
2022-05-27 14:36:00,10.6,10.6
2022-05-27 14:37:00,-6.200000000000001,-6.200000000000001
2022-05-27 14:38:00,2.799999999999999,2.799999999999999
2022-05-27 14:39:00,10.8,10.8
2022-05-27 14:40:00,-1.1999999999999993,-1.1999999999999993
2022-05-27 14:41:00,8.7,8.7
2022-05-27 14:42:00,-3.3,-3.3
2022-05-27 14:43:00,4.5,4.5
2022-05-27 14:44:00,2.7,2.7
